Country,Month,Year,Average Policy Change, Standard Deviation
United Kingdom of Great Britain and Northern Ireland,June,2013,-0.0107086462695,0.0390181612763
USA (INS/DHS),June,2013,0.017432651643,0.0778841796672
Belgium,June,2013,-0.0126187584206,0.0240229820533
Denmark,June,2013,-0.00578620261654,0.015192586299
Poland,June,2013,0.00667715697618,0.0515791685449
Croatia,June,2013,-0.0105891042813,0.0
Switzerland,June,2013,-0.043092622511,0.069860384353
Italy,June,2013,0.0114215743254,0.0584534159946
Malta,June,2013,-0.0239493817004,0.0
Greece,June,2013,-0.0316858142894,0.0459572374408
Canada,August,2012,-0.0345686537099,0.119520928724
Lithuania,August,2012,-0.0151592719154,0.0
Japan,August,2012,-0.00455159143399,0.0273660203039
Germany,August,2012,0.00709739778682,0.0533393831481
Spain,August,2012,-0.00203650640163,0.0037048414033
Netherlands,August,2012,0.00327719598944,0.0121085048665
France,August,2012,-0.0138207411995,0.0789956139938
Norway,August,2012,0.0033626262212,0.0263170019466
USA (EOIR),August,2012,0.0245124991803,0.0501720470014
Finland,August,2012,0.00367844301883,0.00430055618486
Sweden,August,2012,-0.00160592500565,0.105573140579
Australia,August,2012,0.00326122097188,0.07135475081
Bulgaria,August,2012,0.00576724901191,0.00112971224371
Romania,August,2012,-0.0198175471443,0.030061268651
Cyprus,August,2012,-0.0210509941143,0.0251256419097
Austria,August,2012,0.00720486791592,0.0222921432972
Hungary,August,2012,-0.00139274087685,0.00473158274948
Luxembourg,August,2012,-0.0133042032841,0.0271452346444
USA (INS/DHS),August,2012,-0.0230115862109,0.0625808003691
Belgium,August,2012,0.000202132616632,0.0341600722748
Denmark,August,2012,-0.00682435961939,0.00982298706235
Poland,August,2012,0.0363714128851,0.0146400594519
Croatia,August,2012,-0.00220458500592,0.0067714870501
Switzerland,August,2012,0.00146810885381,0.046939823746
Italy,August,2012,-0.00904439025908,0.105001361124
Malta,August,2012,-0.0151619061537,0.00336383487597
United Kingdom of Great Britain and Northern Ireland,August,2012,-0.00131031914248,0.0463758779329
Greece,August,2012,-0.00625443266792,0.0501296771449
Rep. of Korea,August,2012,-0.0317485638821,0.0
Canada,October,2011,0.0227645289902,0.0522704713636
Lithuania,October,2011,0.00729970282428,0.0
Japan,October,2011,0.0254482142234,0.0314236150116
Germany,October,2011,0.000452274766821,0.0564524149271
Spain,October,2011,-0.115758602229,0.172821356167
Netherlands,October,2011,-0.00399182337752,0.0406931268411
France,October,2011,0.0160238519994,0.0500582794433
Norway,October,2011,-0.00024575741219,0.0101623199861
USA (EOIR),October,2011,0.00377955665935,0.0578677457096
Finland,October,2011,0.00130402779543,0.00379166450435
Australia,October,2011,0.0112136537634,0.0280319072371
Romania,October,2011,0.0498701356305,0.0250878936895
Cyprus,October,2011,0.0156679968925,0.0322258867603
Sweden,October,2011,0.0130610014432,0.0668206364782
Austria,October,2011,0.00446899618847,0.0202823183118
United Kingdom of Great Britain and Northern Ireland,October,2011,-0.0106621961283,0.057904780991
Luxembourg,October,2011,0.0398752224866,0.0526437931733
USA (INS/DHS),October,2011,-0.0287643651049,0.0664927864756
Belgium,October,2011,0.0292311121811,0.0969520825576
Denmark,October,2011,0.00294443225649,0.00369453217272
Poland,October,2011,0.0557268881584,0.0382814556058
Switzerland,October,2011,0.0152483305236,0.0313408974294
Italy,October,2011,-0.079024805405,0.0707916886335
Malta,October,2011,0.0214152552808,0.0481014970181
Latvia,October,2011,-0.0299991848048,0.0
Greece,October,2011,0.00532494725367,0.0598975790343
Rep. of Korea,October,2011,0.0121752684598,0.0
Canada,July,2002,-0.0111196701512,0.114626585209
Germany,July,2002,-0.00862544473599,0.031042261858
Spain,July,2002,-0.146695006923,0.233342673125
Netherlands,July,2002,-0.0304636973502,0.0388415880093
France,July,2002,0.0350887465064,0.0403778044885
Norway,July,2002,-0.00365954097034,0.029241638176
USA (EOIR),July,2002,0.0113858605656,0.100713456992
Finland,July,2002,-0.0871752282621,0.0
Sweden,July,2002,-0.0121977595398,0.0700150686281
Australia,July,2002,-0.00281947593478,0.0917142812071
Bulgaria,July,2002,-0.0211409666635,0.0148273299475
Czech Rep.,July,2002,-0.0262561406819,0.0901753122712
Austria,July,2002,0.0140518221116,0.0516195827687
Hungary,July,2002,-0.0133952742353,0.0375680603216
Luxembourg,July,2002,0.00414775141222,0.0
Ireland,July,2002,0.0275223345665,0.041755381023
USA (INS/DHS),July,2002,-0.0389434321086,0.0682960385759
Belgium,July,2002,-0.000573995570239,0.0420480673387
Denmark,July,2002,-0.0162739509313,0.00283069488653
Poland,July,2002,0.0169120083618,0.0199650125954
Switzerland,July,2002,0.0162119295536,0.033642738706
United Kingdom of Great Britain and Northern Ireland,July,2002,-0.0080645556558,0.0769209027726
Greece,July,2002,0.0237634440968,0.0150876000863
Canada,February,2000,-0.0302384128536,0.0734630825364
Slovenia,February,2000,0.0116584700842,0.0093108961414
Germany,February,2000,-0.0134358287303,0.0781894429752
Spain,February,2000,-0.017322420929,0.0769133684372
Netherlands,February,2000,0.0127001889418,0.131857659079
France,February,2000,0.0252906311347,0.0525177097892
Norway,February,2000,-0.00930143920625,0.0169686394302
USA (EOIR),February,2000,-0.0269868829652,0.139147079048
Finland,February,2000,0.0389551813598,0.154257131406
Sweden,February,2000,0.000465911790201,0.0147895717424
Australia,February,2000,0.0189769650542,0.0811775894237
Czech Rep.,February,2000,-0.0261801992184,0.0332404964638
Austria,February,2000,-0.00461362722581,0.0341941336344
Hungary,February,2000,-0.0102330538334,0.0225121841709
Luxembourg,February,2000,-0.00126033191282,0.0
Ireland,February,2000,-0.00920855746343,0.0245276694849
USA (INS/DHS),February,2000,0.189430242144,0.125485320986
Belgium,February,2000,-0.0539655225637,0.0850167156382
Poland,February,2000,0.0441632466538,0.0340578088499
Switzerland,February,2000,-0.00786096869754,0.0379586746945
United Kingdom of Great Britain and Northern Ireland,February,2000,-0.00621335951212,0.0811955826027
Denmark,February,2000,0.0203940191458,0.100934193457
Greece,February,2000,0.0744049733198,0.0983724750124
Canada,January,2016,0.013926163161,0.0366377936907
Germany,January,2016,0.041565202994,0.127319952943
Spain,January,2016,0.0372408338894,0.0510969035295
Turkey,January,2016,-0.0386679980552,0.0442804250485
Hungary,January,2016,-0.0982846484334,0.0924973571742
France,January,2016,-0.00983369926463,0.059495711006
Norway,January,2016,-0.0347861329196,0.0217775388721
USA (EOIR),January,2016,0.048450918103,0.0394452112444
Finland,January,2016,-0.0357129392138,0.0436929441865
Sweden,January,2016,-0.0790167475396,0.0733879236772
Australia,January,2016,0.00757069543588,0.027253185952
Bulgaria,January,2016,0.0126863571736,0.0116664253915
Czech Rep.,January,2016,0.00752391681412,0.0
Cyprus,January,2016,0.00140862127527,0.0
Austria,January,2016,0.0113129726096,0.0377513040294
Japan,January,2016,0.0236454958487,0.0474631795604
Luxembourg,January,2016,0.000541823758514,0.000592474252426
Ireland,January,2016,-0.0107545085236,0.0
USA (INS/DHS),January,2016,-0.00901679769089,0.0626418792118
Belgium,January,2016,-0.00971738498651,0.0186931968434
Poland,January,2016,0.00905114176705,0.121360074229
Switzerland,January,2016,0.00234762087391,0.0287820805166
Italy,January,2016,0.0071662846484,0.0712065646278
Malta,January,2016,-0.00751340519447,0.00718130865498
Netherlands,January,2016,-0.00884281666519,0.0446341883618
United Kingdom of Great Britain and Northern Ireland,January,2016,0.0138643084453,0.051019434247
Denmark,January,2016,-0.00157559577169,0.0428924394518
Greece,January,2016,0.0111474272679,0.0112343128773
Rep. of Korea,January,2016,0.00909501890054,0.0306573645328
Canada,November,2011,0.0138314362418,0.0503268849842
Lithuania,November,2011,0.0123446971066,0.0
Germany,November,2011,0.0151755635613,0.0643441332302
Spain,November,2011,0.00389028799017,0.00196538535661
Netherlands,November,2011,-0.00053717739467,0.0474804588889
Hungary,November,2011,0.0033559538145,0.0023277085254
France,November,2011,0.000640095802277,0.0597160364734
Norway,November,2011,-0.00732977639943,0.0136129900271
USA (EOIR),November,2011,-0.0241039253051,0.054093144924
Finland,November,2011,2.10794649245e-05,0.00982900609812
Australia,November,2011,0.0397108742241,0.0804280148254
Romania,November,2011,0.000508975031023,0.0414804100586
Cyprus,November,2011,0.0225084499394,0.0301558450082
Sweden,November,2011,0.0110995928721,0.056873139013
Austria,November,2011,-0.0119053802859,0.0213116612846
Japan,November,2011,-0.0182534315837,0.0204282499891
Luxembourg,November,2011,-0.02433686703,0.00433471857153
USA (INS/DHS),November,2011,-0.0112124379313,0.050663633232
Belgium,November,2011,0.00843581920375,0.0670313708642
Denmark,November,2011,0.000647510881997,0.0072516143251
Poland,November,2011,0.0523778258364,0.0155342918473
Switzerland,November,2011,0.0617969065358,0.103559078505
Italy,November,2011,-0.141864433905,0.149224788231
Malta,November,2011,0.011919171109,0.0
United Kingdom of Great Britain and Northern Ireland,November,2011,0.0302029118736,0.0575697671763
Greece,November,2011,0.00861915425018,0.0338288758786
Rep. of Korea,November,2011,-0.00320433373776,0.0
Canada,February,2015,0.00181331222489,0.0990121964833
Montenegro,February,2015,0.0102022911257,0.0142840476721
Germany,February,2015,0.0356881102095,0.0837672892918
Spain,February,2015,0.0229424346479,0.0121970383797
Netherlands,February,2015,-0.0339806028714,0.0518145131217
Turkey,February,2015,-0.0452830278699,0.0434334527204
Hungary,February,2015,0.0286440021283,0.0394402879721
France,February,2015,0.0422380824768,0.0671180723899
Norway,February,2015,-0.0184752179363,0.0340165746444
USA (EOIR),February,2015,0.00943289987812,0.0578713391129
Finland,February,2015,0.00378389864311,0.00471596448308
Sweden,February,2015,-0.0162976770054,0.0450179159421
Australia,February,2015,0.00726181913129,0.0237569429294
Bulgaria,February,2015,0.00880723659829,0.00608444733755
Romania,February,2015,-0.000255414246056,0.0
Czech Rep.,February,2015,0.000200025102646,0.0
Portugal,February,2015,0.0160575206175,0.0
Cyprus,February,2015,-0.000461530342038,0.0
Austria,February,2015,0.0123955988159,0.0307992200969
Japan,February,2015,0.0506764710891,0.0705783216581
Ireland,February,2015,0.025311083009,0.0
USA (INS/DHS),February,2015,-0.0214156299766,0.0766809607198
Belgium,February,2015,-0.011733353945,0.0165107382369
Denmark,February,2015,-0.0308346645272,0.0166377063926
Poland,February,2015,-0.0264915988115,0.0219039269377
Switzerland,February,2015,-0.00408408149106,0.0166982001232
Italy,February,2015,-0.0350071722649,0.0811679476914
Malta,February,2015,0.0199524500392,0.0
United Kingdom of Great Britain and Northern Ireland,February,2015,0.0159870122672,0.0671024699558
Greece,February,2015,0.00093177720551,0.0187505208632
Rep. of Korea,February,2015,-0.00727397642372,0.0102697878127
Canada,December,2005,0.0026458247531,0.0394829966222
Slovenia,December,2005,-0.0192566843372,0.00914132129903
Germany,December,2005,-0.0116535275115,0.0350828577654
Spain,December,2005,-0.0225380809937,0.0832712858903
Netherlands,December,2005,0.00720268384346,0.0911116837805
Hungary,December,2005,0.0124811498134,0.0128237564048
France,December,2005,-0.0246860861196,0.094037715996
Slovakia,December,2005,-0.00035924187192,0.0418871059313
Norway,December,2005,0.00980277683166,0.0246537644054
USA (EOIR),December,2005,-0.0238320476105,0.0314634136142
Finland,December,2005,-0.0358442534732,0.0474039417814
Sweden,December,2005,0.0281278801977,0.0556613891646
Australia,December,2005,-0.0286222439633,0.0415355177234
Czech Rep.,December,2005,-0.0910141007383,0.157040571153
Cyprus,December,2005,0.0382346864284,0.0392572809266
Austria,December,2005,0.0123905452696,0.0457819161798
Japan,December,2005,0.124759323968,0.0
Luxembourg,December,2005,-0.00165806138749,0.0
Ireland,December,2005,0.0245618015887,0.023964327194
USA (INS/DHS),December,2005,0.023112276804,0.0684789224423
Belgium,December,2005,0.0208783408583,0.0736080397008
Denmark,December,2005,-0.00481578731198,0.00017767258126
Poland,December,2005,0.123817114584,0.0
Switzerland,December,2005,-0.00491136532299,0.023761577303
Malta,December,2005,-0.00326829474934,0.0324242601058
United Kingdom of Great Britain and Northern Ireland,December,2005,-0.0313891567755,0.058636356131
Greece,December,2005,0.00840284409898,0.0552271674668
Canada,November,2006,0.00607460164515,0.07407404747
Germany,November,2006,-0.0122593706192,0.0229749012784
Spain,November,2006,0.0529067073774,0.0658119592826
Netherlands,November,2006,-0.0289243126863,0.0416144233986
Hungary,November,2006,0.00693714306609,0.0156798144884
France,November,2006,-0.011293866752,0.0589388843848
Slovakia,November,2006,-0.00324759111621,0.0573704779939
Norway,November,2006,-0.00970280565837,0.01664279961
USA (EOIR),November,2006,-0.0486791731716,0.0468863075201
Finland,November,2006,-0.120739750446,0.0
Sweden,November,2006,0.0577500311124,0.10569127798
Australia,November,2006,-0.00173033530325,0.00858181072041
Czech Rep.,November,2006,-0.214147873304,0.199338131785
Cyprus,November,2006,-0.109944246494,0.0
Austria,November,2006,-0.0328941627299,0.0753031953505
Japan,November,2006,-0.059404612909,0.0
United Kingdom of Great Britain and Northern Ireland,November,2006,-0.0364582186763,0.0423841313836
Ireland,November,2006,0.0127432336913,0.0
USA (INS/DHS),November,2006,-0.000503565018351,0.0471593771642
Belgium,November,2006,0.00763134465955,0.0191762600673
Denmark,November,2006,-0.000577843251453,0.0
Poland,November,2006,-0.0358584491806,0.0
Switzerland,November,2006,0.00765155064765,0.0404300186364
Greece,November,2006,0.148767456349,0.150846429268
Canada,May,2015,0.00311318084518,0.0251768190387
Montenegro,May,2015,-0.00791886271983,0.00954322544938
Japan,May,2015,-0.019714740646,0.0878719657144
Germany,May,2015,0.0095203675136,0.0850738503414
Spain,May,2015,0.0209989321804,0.0399387488387
Netherlands,May,2015,0.0200959063704,0.051779893553
Turkey,May,2015,-0.0313228211404,0.0810635719702
France,May,2015,-0.0354828274291,0.0588987441201
Norway,May,2015,0.0137525766345,0.028113069127
USA (EOIR),May,2015,-0.013256997426,0.0266108112727
Finland,May,2015,0.0185990740015,0.0163683677967
Sweden,May,2015,-0.00758512880832,0.0289059301258
Australia,May,2015,0.00716555641263,0.0139361490235
Bulgaria,May,2015,-0.00444999546813,0.0219917862212
Romania,May,2015,-0.0023329331216,0.0
Czech Rep.,May,2015,-0.00768202721537,0.0
Portugal,May,2015,0.000606783352926,0.0
Cyprus,May,2015,-0.000291898302017,0.0
Austria,May,2015,0.0370480387316,0.0433089934027
Hungary,May,2015,0.0392633176429,0.133521102516
Ireland,May,2015,0.00062493918681,0.0
USA (INS/DHS),May,2015,0.00812492021517,0.0617869084044
Belgium,May,2015,0.0109501358155,0.0433490753956
Denmark,May,2015,-0.0001941020038,0.0158212356437
Poland,May,2015,0.00918360600787,0.0527660564816
Switzerland,May,2015,0.00438940678045,0.0262796120012
Italy,May,2015,-0.0144388925112,0.0551854277712
Malta,May,2015,0.114441355447,0.0
United Kingdom of Great Britain and Northern Ireland,May,2015,-0.000643916367486,0.051507171406
Greece,May,2015,-0.0058268573961,0.00843425347859
Rep. of Korea,May,2015,0.00966477156937,0.0194406672993
Canada,September,2004,0.00303429427446,0.0567200922883
Slovenia,September,2004,0.00160406411778,0.0
Germany,September,2004,-0.0103319987913,0.0329713032444
Spain,September,2004,0.0412561392494,0.0518933585516
Netherlands,September,2004,0.0151410636466,0.0302015573883
France,September,2004,-0.00965292562303,0.0633115272522
Slovakia,September,2004,-0.0311145751705,0.0804303492772
Norway,September,2004,-0.00155875720571,0.0189989827763
USA (EOIR),September,2004,-0.0304632130111,0.0889704619374
Finland,September,2004,-0.000661324095587,0.0
Sweden,September,2004,0.00351549564115,0.0382511448035
Australia,September,2004,-0.00956362124607,0.0
Czech Rep.,September,2004,-0.0618441550995,0.0507027351425
Cyprus,September,2004,0.0377609274645,0.062898356308
Austria,September,2004,0.0127315289471,0.0414625836717
United Kingdom of Great Britain and Northern Ireland,September,2004,0.0190647685636,0.0636732403563
Ireland,September,2004,0.0224374066913,0.0
USA (INS/DHS),September,2004,-0.0486332245492,0.163448623059
Belgium,September,2004,0.0257025952888,0.0920734476091
Denmark,September,2004,0.00507201728772,0.0
Poland,September,2004,0.11361085988,0.0
Switzerland,September,2004,-0.0183464196402,0.0234502268271
Malta,September,2004,0.0495557248032,0.0
Greece,September,2004,-0.0365713539181,0.0104154430231
Canada,March,2010,0.00823550423243,0.0951037998294
Germany,March,2010,0.00595191982009,0.0517837701481
Netherlands,March,2010,0.0168368899538,0.0411466400806
Hungary,March,2010,-0.023618173184,0.015093862281
France,March,2010,0.0261083131589,0.0557260826344
Norway,March,2010,-0.0217084577253,0.031045201954
