Country,Month,Year, Day/month/year, Average Policy Change, Standard Deviation
Canada,April,2004,1/4/2004,-0.00586054343252, 0.0250401739635
Slovenia,April,2004,1/4/2004,0.00742201713339, 0.0236582272602
Germany,April,2004,1/4/2004,-0.00727739804927, 0.0282016511857
Spain,April,2004,1/4/2004,-0.00251132851198, 0.0101352337649
Netherlands,April,2004,1/4/2004,-0.00585079771527, 0.0265049864128
New Zealand,April,2004,1/4/2004,0.000433706565888, 0.00234063532172
Hungary,April,2004,1/4/2004,0.00114636467469, 0.0109437797188
France,April,2004,1/4/2004,0.0226420876464, 0.060312037361
Slovakia,April,2004,1/4/2004,0.0187615888392, 0.046704965351
Norway,April,2004,1/4/2004,-0.012690222554, 0.0206333488076
USA (EOIR),April,2004,1/4/2004,-0.00435713920787, 0.022475195614
Finland,April,2004,1/4/2004,0.00119165733308, 0.00806423780926
Sweden,April,2004,1/4/2004,-0.0058671276037, 0.0309558138658
Australia,April,2004,1/4/2004,6.00079928967e-05, 0.00572418537115
Bulgaria,April,2004,1/4/2004,-0.00230653577698, 0.00829690522883
Romania,April,2004,1/4/2004,-0.000678352099632, 0.00286318123379
Czech Rep.,April,2004,1/4/2004,-0.0058120718178, 0.0138071485707
Portugal,April,2004,1/4/2004,-0.000173530169093, 0.00111034774842
Liechtenstein,April,2004,1/4/2004,-0.00052077842323, 0.00115910752037
Austria,April,2004,1/4/2004,0.00757277310877, 0.0382214251316
Japan,April,2004,1/4/2004,-6.93222042586e-06, 0.00157966262655
Luxembourg,April,2004,1/4/2004,0.000801029316199, 0.00770102111256
Ireland,April,2004,1/4/2004,-0.000890237253527, 0.0124334857849
USA (INS/DHS),April,2004,1/4/2004,-0.0045026837018, 0.0311800954526
Belgium,April,2004,1/4/2004,0.000127532774347, 0.0180408442821
Denmark,April,2004,1/4/2004,-0.00118376218651, 0.00542764803857
Poland,April,2004,1/4/2004,0.00227431060149, 0.0180204355202
Switzerland,April,2004,1/4/2004,-0.00363064895787, 0.0178798358294
Cyprus,April,2004,1/4/2004,0.00991375594318, 0.0249947199134
Malta,April,2004,1/4/2004,-0.000662719706274, 0.0090078807696
United Kingdom of Great Britain and Northern Ireland,April,2004,1/4/2004,-0.00865474044057, 0.0398052157302
Iceland,April,2004,1/4/2004,-0.000371701058095, 0.000800002782454
Greece,April,2004,1/4/2004,0.0114236107837, 0.0373639319655
Canada,May,2004,1/5/2004,0.00429974971217, 0.0301879763188
Slovenia,May,2004,1/5/2004,0.0039827121268, 0.0183347218137
Germany,May,2004,1/5/2004,-0.0040749117217, 0.0333790868335
Spain,May,2004,1/5/2004,0.00180462028318, 0.0133965215289
Netherlands,May,2004,1/5/2004,-0.00263999696879, 0.0224665955674
New Zealand,May,2004,1/5/2004,-0.000572995018127, 0.002670440228
Hungary,May,2004,1/5/2004,-0.000446458027891, 0.00991461163329
France,May,2004,1/5/2004,0.0121411900337, 0.0632548105691
Slovakia,May,2004,1/5/2004,0.010281789546, 0.0525659387282
Norway,May,2004,1/5/2004,-0.00339646489001, 0.0150742287106
USA (EOIR),May,2004,1/5/2004,-0.00291571601919, 0.019211522448
Finland,May,2004,1/5/2004,0.00110759940534, 0.00503160982973
Sweden,May,2004,1/5/2004,-0.00614439321754, 0.0365344673905
Australia,May,2004,1/5/2004,0.000324751845913, 0.00743120518607
Bulgaria,May,2004,1/5/2004,0.00157250163528, 0.00837631768718
Romania,May,2004,1/5/2004,0.00028348190216, 0.00363281359919
Czech Rep.,May,2004,1/5/2004,-0.00487528068117, 0.0200516342277
Portugal,May,2004,1/5/2004,0.00141681296359, 0.00328565689467
Liechtenstein,May,2004,1/5/2004,-0.000510017974441, 0.0012875921732
Austria,May,2004,1/5/2004,-0.019989229603, 0.039270245978
Japan,May,2004,1/5/2004,0.00145591052398, 0.00407616506934
Luxembourg,May,2004,1/5/2004,0.00150496864643, 0.00735882367582
Ireland,May,2004,1/5/2004,0.00113278063437, 0.00575871135113
USA (INS/DHS),May,2004,1/5/2004,-0.00288718204404, 0.0468467286648
Belgium,May,2004,1/5/2004,0.00552917897809, 0.013859100628
Denmark,May,2004,1/5/2004,0.00242977987242, 0.007746144677
Poland,May,2004,1/5/2004,-0.00191056035103, 0.00606241657584
Switzerland,May,2004,1/5/2004,-0.00500320724408, 0.0192139798775
Cyprus,May,2004,1/5/2004,0.000448125913414, 0.051953207368
Malta,May,2004,1/5/2004,-0.00109963997629, 0.00610594615292
United Kingdom of Great Britain and Northern Ireland,May,2004,1/5/2004,-0.00177213712349, 0.039914290714
Iceland,May,2004,1/5/2004,-6.1739648659e-05, 0.00131717668739
Greece,May,2004,1/5/2004,0.0098421024741, 0.0390443173077
Canada,January,2013,1/1/2013,-0.0133408845669, 0.0180826242822
Montenegro,January,2013,1/1/2013,-0.00489583261498, 0.0151088332579
Lithuania,January,2013,1/1/2013,-0.0011252395394, 0.00298941434561
Slovenia,January,2013,1/1/2013,0.00095705509234, 0.00195817127087
Germany,January,2013,1/1/2013,0.0456188704708, 0.0621016256533
Spain,January,2013,1/1/2013,0.00188868031387, 0.0237270654238
New Zealand,January,2013,1/1/2013,7.87464073419e-05, 0.00108806857557
Turkey,January,2013,1/1/2013,0.00561554326491, 0.0192896504049
Hungary,January,2013,1/1/2013,0.0020227515277, 0.00546432741338
Cyprus,January,2013,1/1/2013,-0.00129781880609, 0.00357742114246
France,January,2013,1/1/2013,-0.00918896661792, 0.0501554938689
Slovakia,January,2013,1/1/2013,-0.00118392505364, 0.00156751191862
Norway,January,2013,1/1/2013,0.00307454186342, 0.0160907827442
USA (EOIR),January,2013,1/1/2013,0.00237315469542, 0.055463847043
Finland,January,2013,1/1/2013,-0.000632518191102, 0.00423010453222
Sweden,January,2013,1/1/2013,-0.00969254376446, 0.0443719205017
Australia,January,2013,1/1/2013,-0.00104681864259, 0.0196599955783
Bulgaria,January,2013,1/1/2013,0.00600385703551, 0.018838786857
Romania,January,2013,1/1/2013,-0.00731143036295, 0.0221333082528
Czech Rep.,January,2013,1/1/2013,0.000147277986388, 0.00158853719016
Portugal,January,2013,1/1/2013,-9.44512793059e-05, 0.00197673451358
Liechtenstein,January,2013,1/1/2013,8.12419378196e-05, 0.00116535189623
Austria,January,2013,1/1/2013,-0.00686471359357, 0.0156958291574
Japan,January,2013,1/1/2013,0.00268050133031, 0.0102791882837
Luxembourg,January,2013,1/1/2013,-0.0026956362591, 0.00830277034875
Ireland,January,2013,1/1/2013,0.000222115446358, 0.00262882843173
USA (INS/DHS),January,2013,1/1/2013,0.0104725951354, 0.0302932318586
Belgium,January,2013,1/1/2013,-0.00756779570494, 0.0203564306821
Poland,January,2013,1/1/2013,-0.00733568048658, 0.0213584529757
Croatia,January,2013,1/1/2013,0.002925326818, 0.00704540271529
Switzerland,January,2013,1/1/2013,-0.00851274709, 0.0371305175865
Estonia,January,2013,1/1/2013,-8.2946780114e-05, 0.00135043636137
Italy,January,2013,1/1/2013,-0.00374405117312, 0.0477612646222
Malta,January,2013,1/1/2013,-0.00793965362327, 0.0160816354931
Netherlands,January,2013,1/1/2013,0.00531462621504, 0.0224125897532
United Kingdom of Great Britain and Northern Ireland,January,2013,1/1/2013,0.00175493193972, 0.0187743244151
Iceland,January,2013,1/1/2013,9.41152824503e-05, 0.00119832375737
Denmark,January,2013,1/1/2013,0.00352847157166, 0.0122800938348
Latvia,January,2013,1/1/2013,-0.000888706914895, 0.00242982267876
Greece,January,2013,1/1/2013,-0.00322935033063, 0.0215481449825
Rep. of Korea,January,2013,1/1/2013,-0.00143173763151, 0.00669532113819
Canada,March,2007,1/3/2007,-0.00365804029394, 0.0452492175271
Lithuania,March,2007,1/3/2007,-0.000260548796688, 0.00155547435322
Slovenia,March,2007,1/3/2007,-0.00100708234268, 0.00251390735881
Germany,March,2007,1/3/2007,-0.00625842940351, 0.0207310644392
Spain,March,2007,1/3/2007,-0.00169038174928, 0.0242735678575
Netherlands,March,2007,1/3/2007,-0.0301856647938, 0.0503041470615
New Zealand,March,2007,1/3/2007,-0.000554777165205, 0.001455371151
Turkey,March,2007,1/3/2007,0.00364016262011, 0.0186842072413
Hungary,March,2007,1/3/2007,-0.00174766385001, 0.00609554777144
Cyprus,March,2007,1/3/2007,-0.00443501904683, 0.0120222228442
France,March,2007,1/3/2007,0.010579977879, 0.0444083237943
Slovakia,March,2007,1/3/2007,-0.00304408430712, 0.0121549606379
Norway,March,2007,1/3/2007,0.00278483430019, 0.0307819182083
USA (EOIR),March,2007,1/3/2007,-0.00583719392834, 0.0369066402888
Finland,March,2007,1/3/2007,-0.00382036542044, 0.00354733523726
Sweden,March,2007,1/3/2007,0.00515642760183, 0.0379263599763
Australia,March,2007,1/3/2007,0.000132690561642, 0.00715086999987
Bulgaria,March,2007,1/3/2007,0.00138014768753, 0.0104711316433
Romania,March,2007,1/3/2007,-0.000279876078456, 0.00308144744838
Czech Rep.,March,2007,1/3/2007,-0.00119383250612, 0.00590136344289
Portugal,March,2007,1/3/2007,0.00403264015985, 0.0105197795754
Liechtenstein,March,2007,1/3/2007,-0.000416309820356, 0.000220151845303
Austria,March,2007,1/3/2007,0.00114275008713, 0.015958664163
Japan,March,2007,1/3/2007,1.05133767616e-05, 0.00207083736496
Luxembourg,March,2007,1/3/2007,-0.00155620585159, 0.00235201123732
Ireland,March,2007,1/3/2007,4.84434508095e-05, 0.00907014712635
USA (INS/DHS),March,2007,1/3/2007,0.00693614309355, 0.0427416397112
Belgium,March,2007,1/3/2007,0.0105813888541, 0.0414440084678
Denmark,March,2007,1/3/2007,-0.00120100292982, 0.00387412725811
Poland,March,2007,1/3/2007,-0.000469594094912, 0.0170304784379
Switzerland,March,2007,1/3/2007,-0.00441682904047, 0.019282722773
Malta,March,2007,1/3/2007,-0.00209817899626, 0.00335624269701
United Kingdom of Great Britain and Northern Ireland,March,2007,1/3/2007,-0.00220638985751, 0.0519260234243
Iceland,March,2007,1/3/2007,-0.000336040489243, 0.000170486170315
Greece,March,2007,1/3/2007,0.0338186648717, 0.0895364616399
Rep. of Korea,March,2007,1/3/2007,-0.000115341156327, 0.00271846377599
Canada,June,2001,1/6/2001,-0.00612154521703, 0.0177257155243
Slovenia,June,2001,1/6/2001,-0.0091424769364, 0.0276070529772
Germany,June,2001,1/6/2001,0.0032935764234, 0.0353662227501
Spain,June,2001,1/6/2001,0.000434769373952, 0.02386673202
Netherlands,June,2001,1/6/2001,-0.0263489593197, 0.0378763462196
New Zealand,June,2001,1/6/2001,-0.00121937890094, 0.00523970703405
France,June,2001,1/6/2001,0.00181958359724, 0.0215359285904
Slovakia,June,2001,1/6/2001,0.00801554446295, 0.0173313454128
Norway,June,2001,1/6/2001,0.008064149119, 0.0349223185553
USA (EOIR),June,2001,1/6/2001,-0.00202643062448, 0.0222373534901
Finland,June,2001,1/6/2001,-0.000106555362149, 0.00490885398602
Sweden,June,2001,1/6/2001,-0.00177140395395, 0.036631411709
Australia,June,2001,1/6/2001,-0.00571948318799, 0.0468875842869
Bulgaria,June,2001,1/6/2001,0.000409210626703, 0.00308029331547
Romania,June,2001,1/6/2001,-0.000377051782484, 0.00479661778328
Czech Rep.,June,2001,1/6/2001,0.0169741571609, 0.0477843885489
Portugal,June,2001,1/6/2001,-0.000190108219404, 0.00168762003198
Cyprus,June,2001,1/6/2001,0.00278828918407, 0.00634615120518
Liechtenstein,June,2001,1/6/2001,0.00365548246323, 0.00436314386147
Austria,June,2001,1/6/2001,0.00560939830269, 0.0367787413304
Hungary,June,2001,1/6/2001,-0.000512574351698, 0.00889906036173
Luxembourg,June,2001,1/6/2001,0.00056480740871, 0.00408966763915
Ireland,June,2001,1/6/2001,-0.00116352809216, 0.0120663828793
USA (INS/DHS),June,2001,1/6/2001,0.0431091761093, 0.0575480296533
Belgium,June,2001,1/6/2001,-0.0279214959714, 0.0503585095668
Poland,June,2001,1/6/2001,0.00475038664193, 0.0168748462021
Switzerland,June,2001,1/6/2001,0.00326872841776, 0.0206591585442
United Kingdom of Great Britain and Northern Ireland,June,2001,1/6/2001,-0.0145970805336, 0.0724036810251
Iceland,June,2001,1/6/2001,0.000433273086941, 0.00122669206625
Denmark,June,2001,1/6/2001,-0.000627871869697, 0.0104694367537
Greece,June,2001,1/6/2001,-5.85588161156e-05, 0.0340953814341
Canada,April,2009,1/4/2009,-0.013373687261, 0.0519510149929
Lithuania,April,2009,1/4/2009,-0.000564574466079, 0.00188476527125
Slovenia,April,2009,1/4/2009,-0.000462664372398, 0.000808708679802
Germany,April,2009,1/4/2009,0.00838972154419, 0.0282681582077
Spain,April,2009,1/4/2009,-0.00473027050314, 0.0116528387881
Netherlands,April,2009,1/4/2009,0.0031052826757, 0.0315269290115
New Zealand,April,2009,1/4/2009,0.000642221296706, 0.00284341844575
Turkey,April,2009,1/4/2009,-0.00322009844015, 0.028336251173
Hungary,April,2009,1/4/2009,7.46419217365e-05, 0.00883888904527
France,April,2009,1/4/2009,0.0183702635392, 0.0417742193028
Slovakia,April,2009,1/4/2009,-0.00187924309388, 0.00330933540931
Norway,April,2009,1/4/2009,0.00776344902103, 0.0325022388117
USA (EOIR),April,2009,1/4/2009,0.0037091900568, 0.0110233737019
Finland,April,2009,1/4/2009,-0.000103309855096, 0.00697880379851
Sweden,April,2009,1/4/2009,-0.00336054272501, 0.025406632463
Australia,April,2009,1/4/2009,-0.000607578966975, 0.0107611736363
Bulgaria,April,2009,1/4/2009,0.000313395521021, 0.00275072343222
Romania,April,2009,1/4/2009,-0.00247485656748, 0.00635334191667
Czech Rep.,April,2009,1/4/2009,0.00107548043962, 0.00610256383477
Portugal,April,2009,1/4/2009,-0.000403420856929, 0.00215992746645
Liechtenstein,April,2009,1/4/2009,-0.000159314008673, 0.000384833681174
Austria,April,2009,1/4/2009,0.00428312739553, 0.0170098230136
Japan,April,2009,1/4/2009,0.000181248476011, 0.00394397402795
Luxembourg,April,2009,1/4/2009,-0.000421425192086, 0.00151866072222
Ireland,April,2009,1/4/2009,-0.00371558369672, 0.00913683806389
USA (INS/DHS),April,2009,1/4/2009,0.000771591786697, 0.0221094024978
Belgium,April,2009,1/4/2009,0.00269583372309, 0.0210670189507
Denmark,April,2009,1/4/2009,0.00116673540783, 0.00580013599707
Poland,April,2009,1/4/2009,0.00322855244923, 0.0245187446045
Switzerland,April,2009,1/4/2009,-0.0111142555816, 0.0328526979055
Cyprus,April,2009,1/4/2009,-0.0065878248202, 0.0264569726876
Italy,April,2009,1/4/2009,0.000926307015044, 0.0839076582348
Malta,April,2009,1/4/2009,-0.00218356454033, 0.00900102834621
United Kingdom of Great Britain and Northern Ireland,April,2009,1/4/2009,-0.0106819711802, 0.0205162005919
Iceland,April,2009,1/4/2009,-0.000332354056927, 0.000237457198236
Greece,April,2009,1/4/2009,0.0066252017503, 0.0334189838127
Rep. of Korea,April,2009,1/4/2009,-0.00120998501837, 0.00161330790602
Canada,January,2002,1/1/2002,-0.0256462225939, 0.0711055378813
Slovenia,January,2002,1/1/2002,-0.00224029462157, 0.00321198801854
Germany,January,2002,1/1/2002,-0.00383517970984, 0.0391830657996
Spain,January,2002,1/1/2002,0.00330962462974, 0.0379586498801
Netherlands,January,2002,1/1/2002,-0.0108392379969, 0.0365117828895
New Zealand,January,2002,1/1/2002,-0.000480756515601, 0.00284529551346
Turkey,January,2002,1/1/2002,-0.00519450619018, 0.013907935857
Hungary,January,2002,1/1/2002,-0.00715222775296, 0.0309514078343
France,January,2002,1/1/2002,-0.0103528222667, 0.0215358148708
Slovakia,January,2002,1/1/2002,0.00364698048999, 0.0162331383583
Norway,January,2002,1/1/2002,0.00564974246947, 0.014334196591
USA (EOIR),January,2002,1/1/2002,0.000562217182754, 0.0310047645003
Finland,January,2002,1/1/2002,0.00105656205706, 0.00572484416603
Sweden,January,2002,1/1/2002,0.0216629086598, 0.0526999399791
Australia,January,2002,1/1/2002,-0.00523672637331, 0.0114268536826
Bulgaria,January,2002,1/1/2002,0.00367921238721, 0.00928586990357
Romania,January,2002,1/1/2002,-0.000371587285745, 0.00770830718857
Czech Rep.,January,2002,1/1/2002,-0.00292136152948, 0.0296187928118
Portugal,January,2002,1/1/2002,0.000272063109295, 0.00318027922743
Liechtenstein,January,2002,1/1/2002,-0.000392916979033, 0.000550236609715
Austria,January,2002,1/1/2002,0.0167456155943, 0.0563190160671
Luxembourg,January,2002,1/1/2002,-0.000323229960506, 0.00166811547309
Ireland,January,2002,1/1/2002,0.00056747601967, 0.0209756410393
USA (INS/DHS),January,2002,1/1/2002,-0.00615750993035, 0.0373321278059
Belgium,January,2002,1/1/2002,-0.00805499368714, 0.0270832795649
Poland,January,2002,1/1/2002,-0.0047244707068, 0.0113024713838
Switzerland,January,2002,1/1/2002,0.00627564101865, 0.0191546411907
Cyprus,January,2002,1/1/2002,-0.000451111688139, 0.00439112366737
United Kingdom of Great Britain and Northern Ireland,January,2002,1/1/2002,0.0321839543299, 0.0729400130713
Iceland,January,2002,1/1/2002,0.000148532143468, 0.00109498176587
Denmark,January,2002,1/1/2002,-0.00516877030097, 0.0190797829354
Greece,January,2002,1/1/2002,0.0020493576769, 0.00738964173093
Rep. of Korea,January,2002,1/1/2002,-0.000143994947148, 0.000659179858045
Canada,June,2012,1/6/2012,-0.00660083463722, 0.0160992714013
Montenegro,June,2012,1/6/2012,0.0033031771528, 0.00820825030483
Lithuania,June,2012,1/6/2012,-0.000744766016124, 0.00219658709734
Serbia and Kosovo: S/RES/1244 (1999),June,2012,1/6/2012,0.00552395200777, 0.0179091415688
Slovenia,June,2012,1/6/2012,0.000366133408432, 0.00141073356556
Germany,June,2012,1/6/2012,0.0045972936839, 0.0275294760264
Spain,June,2012,1/6/2012,0.00627439904223, 0.025926467181
Netherlands,June,2012,1/6/2012,-0.00876204792369, 0.0150890380382
New Zealand,June,2012,1/6/2012,-0.000227760129097, 0.00148675066488
Turkey,June,2012,1/6/2012,0.00455164483117, 0.0174186680544
Hungary,June,2012,1/6/2012,-0.00131166324833, 0.0026337576824
France,June,2012,1/6/2012,-0.00219147404242, 0.0728372996577
Slovakia,June,2012,1/6/2012,0.00282224316312, 0.00827320566029
Norway,June,2012,1/6/2012,0.00425979740111, 0.0223916142268
USA (EOIR),June,2012,1/6/2012,-0.00562528850829, 0.0150654606752
Finland,June,2012,1/6/2012,0.00030253231571, 0.00529852895671
Liechtenstein,June,2012,1/6/2012,-0.000195882047634, 0.000171043108571
Australia,June,2012,1/6/2012,0.0137894712466, 0.0503191122027
Bulgaria,June,2012,1/6/2012,0.00130786520949, 0.00565471968944
Romania,June,2012,1/6/2012,0.00170142107446, 0.00708066371062
Czech Rep.,June,2012,1/6/2012,0.00103812773376, 0.00381148959919
Portugal,June,2012,1/6/2012,-0.000712598513041, 0.00165842487924
Cyprus,June,2012,1/6/2012,-0.000980162072442, 0.00650173286599
Sweden,June,2012,1/6/2012,0.0169576584543, 0.0766564874767
Austria,June,2012,1/6/2012,-0.00204332522506, 0.0190545682846
Japan,June,2012,1/6/2012,0.000341971042167, 0.00340522510587
Luxembourg,June,2012,1/6/2012,0.000307174832161, 0.00919835641259
Ireland,June,2012,1/6/2012,-0.000799686920507, 0.00218948312107
USA (INS/DHS),June,2012,1/6/2012,0.00737966512765, 0.0233204382188
Belgium,June,2012,1/6/2012,-0.0240662848433, 0.0394557488897
Poland,June,2012,1/6/2012,0.00153372886405, 0.00618754629697
Switzerland,June,2012,1/6/2012,0.0138100640175, 0.0328126012245
Estonia,June,2012,1/6/2012,0.000300717093441, 0.00259657087478
Italy,June,2012,1/6/2012,-0.0357544056016, 0.0818499044322
Malta,June,2012,1/6/2012,0.0102364823762, 0.0312628115398
United Kingdom of Great Britain and Northern Ireland,June,2012,1/6/2012,-0.00361097818228, 0.0217724118873
Iceland,June,2012,1/6/2012,-0.000219083701438, 0.000363125509045
Denmark,June,2012,1/6/2012,0.00516528545113, 0.0179987832626
Latvia,June,2012,1/6/2012,-0.00111015757969, 0.00341234191504
